esthéticiennes,ESTETISIAN,YES
osent,OSAN,YES
rapids,RAPI,NO
copier,KOPI,YES
hoe,O,NO
attendu,ATANDU,YES
tyler,TIL,NO
attends,ATAN,YES
certain,SERTIN,YES
kitchen,KITCHAN,NO
ak,AK,NO
maréva,MAREVA,NO
coq,KOK,YES
concours,KONKOUR,YES
teubé,TEB,NO
restant,RESTAN,YES
ugklyy,UGKLI,NO
caddy,KADI,YES
laiiiit,LAI,NO
finished,FINICH,NO
dicembre,DIKANBR,NO
mundo,MINDO,NO
yest,IES,NO
ancienne,ANSIAN,YES
nourrisez,NOURIS,NO
anhhhh,ANH,NO
clochettes,KLOCHET,YES
volunteer,VOLINT,NO
homer,OM,NO
heuresement,ERESEMAN,NO
holiday,OLIDAI,NO
hubo,UBO,NO
república,REPUBLIKA,NO
uuuuu,UU,NO
auditrice,ODITRIS,YES
erquy,ERKI,NO
revisiter,REVISIT,NO
appelé,APEL,YES
promotes,PROMOT,NO
jugent,JUJAN,YES
méritent,MERITAN,YES
prénoms,PRENON,YES
chorées,KOR,YES
gâtées,GAT,YES
ill,IL,NO
inquiète,INKIET,YES
mouchoires,MOUCHOIR,NO
délicat,DELIKA,YES
viry,VIRI,NO
respecter,RESPEKT,YES
comédie,KOMEDI,YES
almost,ALMOS,NO
squelettiques,SKELETIK,YES
respectez,RESPEKT,YES
vaast,VAS,NO
tsuiiiiiiwp,TSUIIWP,NO
donnait,DONAI,YES
inspector,INSPEKTOR,NO
djoudjou,DJOUDJOU,NO
uderzo,UDERZO,NO
pleut,PL,YES
lebooo,LEBOU,NO
cherchent,CHERCHAN,YES
janyce,JANIS,NO
coc,KOK,NO
goût,GOU,YES
choisissez,CHOISIS,YES
ckwasa,KOISA,NO
rayayaye,RAIAIAI,NO
hendricks,ANDRIK,NO
kasos,KASO,NO
géré,JER,YES
injured,INJUR,NO
tais,TAI,YES
maravilloso,MARAVILOSO,NO
ios,IO,NO
commentera,KOMANTERA,YES
fucker,FUK,NO
mecccc,MEC,NO
ion,ION,YES
fucken,FUKAN,NO
confrérie,KONFRERI,YES
sisters,SISTER,NO
croissants,KROISAN,YES
yüz,IUZ,NO
sélectionner,SELEKSION,YES
appele,APEL,NO
retard,RETAR,YES
center,SANT,NO
annuel,ANUEL,YES
delestazy,DELESTAZI,NO
chooo,CHOU,NO
trop,TRO,YES
antonio,ANTONIO,NO
sjshdvzyszhsh,SJCHDVZISZCH,NO
démarquent,DEMARKAN,YES
plouguenast,PLOUGENAS,NO
oops,OU,NO
wya,WIA,NO
appels,APEL,YES
comparisons,KONPARISON,NO
wym,WIN,NO
ily,ILI,NO
ragez,RAJ,YES
assimile,ASIMIL,YES
droles,DROL,NO
abad,ABA,NO
ambition,ANBISION,YES
wagner,OIN,NO
téléphone,TELEFON,YES
sélectionné,SELEKSION,YES
manquait,MANKAI,YES
mdrrrrrrr,MDRR,NO
feminin,FEMININ,NO
pluus,PLU,NO
surpass,SURPA,NO
paries,PARI,YES
mal,MAL,YES
inscrire,INSKRIR,YES
atterrée,ATER,YES
chaînes,CHAIN,YES
rs,rs,NO
quiero,KIERO,NO
tong,TONG,NO
field,FIEL,NO
lake,LAK,NO
poutou,POUTOU,NO
frustrer,FRUSTR,YES
inculture,INKULTUR,YES
autresle,OTRESL,NO
voila,VOILA,YES
ada,ADA,NO
ado,ADO,NO
match,MATCH,YES
stressé,STRES,YES
ptdddr,PTDR,NO
remettent,REMETAN,YES
fye,FI,NO
frce,FRS,NO
someones,SOMEON,NO
pariez,PARI,YES
ensuite,ANSUIT,YES
représentant,REPRESANTAN,YES
inaperçu,INAPERSU,YES
culottes,KULOT,YES
truquées,TRUK,YES
like,LIK,NO
inviting,INVITING,NO
sofa,SOFA,YES
vielle,VIEL,YES
sofe,SOF,NO
restera,RESTERA,YES
blessé,BLES,YES
cesoir,SESOIR,NO
fraiches,FRAICH,NO
kuala,KUALA,NO
chtar,CHTAR,NO
chico,CHIKO,NO
corrèze,KOREZ,NO
beaulon,BOLON,NO
otrat,OTRA,NO
hair,AIR,NO
hais,AI,YES
hait,AI,YES
draguignan,DRAGINIAN,NO
amabilité,AMABILIT,YES
daron,DARON,YES
lillebonne,LILEBON,NO
happens,APAN,NO
keum,KEM,NO
est,ES,YES
esr,ESR,NO
mufe,MUF,NO
puer,PU,YES
pues,PU,YES
chaine,CHAIN,NO
esy,ESI,NO
défoncée,DEFONS,YES
babymama,BABIMAMA,NO
merdes,MERD,YES
merder,MERD,YES
chainz,CHAINZ,NO
esa,ESA,NO
voilà,VOILA,YES
eso,ESO,NO
conséqutives,KONSEKTIV,NO
keus,KE,NO
esj,ESJ,NO
brigitte,BRIJIT,NO
esh,esh,NO
souffert,SOUFER,YES
vendée,VAND,NO
callée,KAL,NO
tampis,TANPI,NO
stresse,STRES,YES
manchots,MANCHO,YES
halluin,ALUIN,NO
trébucher,TREBUCH,YES
although,ALTOUG,NO
professionnelle,PROFESIONEL,YES
hihihihi,II,NO
deadchez,DEADCH,NO
zéro,ZERO,YES
exigeant,EXIJAN,YES
barrois,BAROI,NO
about,ABOU,YES
dubaï,DUBAI,NO
justin,JUSTIN,NO
salope,SALOP,YES
dégoutter,DEGOUT,YES
permet,PERM,YES
extérieur,EXTERIER,YES
princesse,PRINSES,YES
fafiotte,FAFIOT,NO
you,IOU,NO
truquages,TRUKAJ,YES
interminables,INTERMINABL,YES
salops,SALO,NO
eins,IN,NO
matchs,MATCH,YES
duré,DUR,YES
ouvrir,OUVRIR,YES
mesdames,MEDAM,YES
mcasse,MKAS,NO
bouées,BOU,YES
doesnt,DOSN,NO
défilant,DEFILAN,YES
mdrrrrrrrrrrr,MDRRR,NO
quickly,KIKLI,NO
ronchonner,RONCHON,YES
termine,TERMIN,YES
oisy,OISI,NO
encontre,ANKONTR,NO
skoi,SKOI,NO
pdnt,PDN,NO
souviens,SOUVIN,YES
campagnes,KANPAN,YES
guayette,GAIET,NO
toutet,TOUT,NO
souvient,SOUVIN,YES
rcl,RKL,NO
jésus,JESU,YES
crève,KREV,YES
biggest,BIJES,NO
labyu2,LABIU,NO
problèmes,PROBLEM,YES
oise,OIS,NO
blackos,BLAKO,NO
bridgman,BRIDGMAN,NO
buy,BUI,NO
noel,NOEL,NO
bus,BU,YES
coke,KOK,YES
nt,nt,NO
santas,SANTA,NO
vieille,VIEIL,YES
but,BU,YES
reminds,REMIN,NO
buh,BU,NO
bun,BIN,NO
davido,DAVIDO,NO
bug,BUG,NO
bud,BU,NO
expliquerai,EXPLIKERAI,YES
escaliers,ESKALIER,YES
sache,SACH,YES
princes,PRINS,YES
this…,TI,NO
dangerous,DANJEROU,NO
j,j,NO
antillais,ANTILAI,YES
flip,FLIP,YES
engraissant,ANGRAISAN,YES
calaisienne,KALAISIN,NO
twitte,TOUIT,NO
acst,AKS,NO
jerry,JERI,NO
fessés,FES,YES
minutes,MINUT,YES
sein,SIN,YES
partent,PARTAN,YES
domine,DOMIN,YES
selectionnées,SELEKSION,NO
anorexies,ANOREXI,YES
domina,DOMINA,YES
cohérence,KOERANS,YES
geule,JEL,NO
dure,DUR,YES
pic,PIK,YES
pie,PI,YES
pif,PIF,YES
sanguinet,SANGIN,NO
cessera,SESERA,YES
chiales,CHIAL,YES
chialer,CHIAL,YES
cnest,KN,NO
collier,KOLI,YES
pis,PI,YES
bitvhes,BITV,NO
autocollant,OTOKOLAN,NO
monter,MONT,YES
spell,SPEL,NO
transitions,TRANSISION,YES
maquillées,MAKIL,YES
précédent,PRESEDAN,YES
escrooooooooooc,ESKROUK,NO
dressed,DRES,NO
ringarde,RINGARD,YES
virtual,VIRTUAL,NO
balai,BALAI,YES
vouant,VOIN,YES
svvvvp,SVP,NO
special,SPESIAL,NO
ommmmg,OMG,NO
mass,MA,NO
out,OU,YES
dresses,DRES,YES
equidia,EKIDIA,NO
triomphe,TRIONF,YES
looooool,LOUL,NO
daura,DORA,NO
fouquières,FOUKIER,NO
coké,KOK,NO
insupportable,INSUPORTABL,YES
dvnt,DVN,NO
ube,UB,NO
awwwwwww,AWW,NO
muuuuuuusic,MUUSIK,NO
vai,VAI,NO
goin,GOIN,NO
stressante,STRESANT,NO
kardashian,KARDACHIAN,NO
augmenter,OGMANT,YES
début,DEBU,YES
trio,TRIO,YES
tenir,TENIR,YES
représentative,REPRESANTATIV,YES
parole,PAROL,YES
respecte,RESPEKT,YES
jaja,JAJA,NO
schengen,CHENJAN,NO
neige,NAIJ,YES
réjouis,REJOUI,YES
hitch,ITCH,NO
veut,VE,YES
dern,DERN,NO
sleep,SLEP,NO
limites,LIMIT,YES
hating,ATING,NO
types,TIP,YES
avantagent,AVANTAJAN,YES
sœurs,SER,YES
hate,AT,NO
différencie,DIFERANSI,YES
jdors,JDOR,NO
verte,VERT,YES
kamulah,KAMULA,NO
rue,RU,YES
paris,PARI,YES
crises,KRIS,YES
tweet,TW,NO
lourd,LOUR,YES
orties,ORTI,YES
commerciaux,KOMERSIO,YES
fusent,FUSAN,YES
oseil,OSAIL,NO
iitt,iitt,NO
retenu,RETENU,YES
better”,BET,NO
khuli,KULI,NO
jfais,JFAI,NO
casamento,KASAMANTO,NO
degrés,DEGR,YES
ouleleh,OULEL,NO
humilité,UMILIT,YES
preferée,PREFER,NO
mnt,MN,NO
charmantes,CHARMANT,YES
lève,LEV,YES
paramount,PARAMOUN,NO
melika,MELIKA,NO
capelet,KAPEL,YES
today…,TODAI,NO
every,EVERI,NO
jack,JAK,YES
moquer,MOK,YES
neuu,NE,NO
zela,ZELA,NO
enrichissez,ANRICHIS,YES
tranquillement,TRANKILEMAN,YES
monss,MON,NO
pumpelup,PUMPELUP,NO
inédit,INEDI,YES
bestfriend,BESTFRIN,NO
crevée,KREV,YES
tonneau,TONO,YES
madré,MADR,YES
donnera,DONERA,YES
chouchoutes,CHOUCHOUT,YES
crèpes,KREP,NO
champdivers,CHANPDIVER,NO
venus,VENU,YES
gagnantes,GANIANT,YES
connasses,KONAS,YES
leaders,LEADER,YES
méritée,MERIT,YES
coulisse,KOULIS,YES
consistent,KONSISTAN,YES
direct,DIREKT,YES
antérieure,ANTERIER,YES
talks,TALK,NO
missfrance,MISFRANS,NO
fabulous,FABULOU,NO
kentucky,KANTUKI,NO
briiiii,BRII,NO
robe…,ROB,NO
n,n,NO
partez,PART,YES
intellectuel,INTELEKTUEL,YES
blue,BLU,NO
bronzées,BRONZ,YES
tissage,TISAJ,YES
pèsent,PESAN,YES
jurent,JURAN,YES
lélé,LEL,NO
poison,POISON,YES
ordizan,ORDIZAN,NO
maladive,MALADIV,YES
coter,KOT,YES
cotes,KOT,YES
ultime,ULTIM,YES
ptetre,PTETR,NO
me”,ME,NO
dauphin,DOFIN,YES
disney,DISNAI,NO
philippe,FILIP,NO
lodi,LODI,NO
consécutive,KONSEKUTIV,YES
dauphines,DOFIN,YES
caractéristiquespasse,KARAKTERISTIKESPAS,NO
elsker,ELSK,NO
voici,VOISI,YES
mochhhhe,MOCH,NO
representer,REPRESANT,NO
beck,BEK,NO
bouzolles,BOUZOL,NO
jcritique,JKRITIK,NO
jconnais,JKONAI,NO
catar,KATAR,NO
lyonnais,LIONAI,YES
rassemblent,RASANBLAN,YES
surtoû,SURTOU,NO
même,MEM,YES
día,DIA,NO
delle,DEL,NO
bordeeeeeel,BORDEEL,NO
flashé,FLACH,NO
stevie,STEVI,NO
menton,MANTON,YES
wdj,WDJ,NO
ridicule,RIDIKUL,YES
kondang,KONDAN,NO
imma,IMA,NO
jogging,JOJING,YES
changez,CHANJ,YES
kasika,KASIKA,NO
negros,NEGRO,NO
chateau,CHATO,NO
changer,CHANJ,YES
fahit,FAI,NO
tu,TU,YES
scénariste,SENARIST,YES
livrets,LIVR,YES
julie,JULI,NO
flashée,FLACH,NO
s’entrainent,SANTRAINAN,NO
defilé,DEFIL,NO
julia,JULIA,NO
feelings,FELING,NO
visible,VISIBL,YES
outre,OUTR,YES
appris,APRI,YES
dîné,DIN,YES
dégager,DEGAJ,YES
punching,PINCHING,NO
enverais,ANVERAI,NO
dégagez,DEGAJ,YES
raide,RAID,YES
tn,TN,NO
pontevedra,PONTEVEDRA,NO
reouf,REOUF,NO
méen,MAN,NO
orvault,ORVOLT,NO
actualité,AKTUALIT,YES
possibles,POSIBL,YES
asses,AS,YES
m1,m1,NO
abusent,ABUSAN,YES
tj,TJ,NO
assez,AS,YES
paraît,PARAI,YES
breathe,BREAT,NO
molsheim,MOLCHEIM,NO
bzrr,BZR,NO
th,th,NO
nord,NOR,YES
phony,FONI,NO
muse,MUS,YES
grief,GRIEF,YES
phone,FON,YES
bassevelle,BASEVEL,NO
excellent,EXSELAN,YES
bombasse,BONBAS,YES
redescent,REDESAN,NO
sseuf,SEF,NO
moii,MOI,NO
must,MUS,NO
gênant,JENAN,YES
audusd,ODUS,NO
stade,STAD,YES
mf,MF,NO
contentos,KONTANTO,NO
intouchable,INTOUCHABL,YES
mc,MC,NO
coupable,KOUPABL,YES
mm,mm,NO
mo,MO,NO
mn,MN,NO
dodo,DODO,YES
débattre,DEBATR,YES
mk,MK,NO
joie,JOI,YES
mu,MU,YES
ciúmes,SIUM,NO
gérer,JER,YES
daft,DAF,NO
mp,MP,NO
ms,ms,NO
mr,MR,NO
sortait,SORTAI,YES
gérez,JER,YES
mondial,MONDIAL,YES
my,MI,NO
mignonnes,MINION,YES
mz,MZ,NO
répond,REPON,YES
defile,DEFIL,NO
ouvrez,OUVR,YES
bastia,BASTIA,NO
estate,ESTAT,NO
soutien,SOUTIN,YES
mdddrrrr,MDR,NO
mondy,MONDI,NO
santorelli,SANTORELI,NO
seljačina,SELJAINA,NO
auraient,ORIN,YES
kompany,KONPANI,NO
times,TIM,NO
cauna,KONA,NO
ceremony,SEREMONI,NO
ones,ON,NO
kroes,KRO,NO
end,AN,NO
swanepoel,SOINEPOEL,NO
enh,AN,NO
bunk,BINK,NO
tlmt,TLM,NO
ilym,ILIN,NO
réalise,REALIS,YES
aching,ACHING,NO
centottantadue,SANTOTANTADU,NO
inégalable,INEGALABL,YES
gate,GAT,NO
misssssssss,MISS,NO
edicion…,EDISION,NO
raffle,RAFL,NO
badly,BADLI,NO
attendai,ATANDAI,NO
réunion,RENION,YES
stérilet,STERIL,YES
recolté,REKOLT,NO
bretagne,BRETAN,NO
gogoles,GOGOL,NO
mest,MES,NO
poked,POK,NO
bouteille,BOUTAIL,YES
migrer,MIGR,YES
gironde,JIROND,YES
laquelle,LAKEL,YES
relou,RELOU,NO
danny,DANI,NO
récitent,RESITAN,YES
dizaine,DIZAIN,YES
amie,AMI,YES
shrek,CHREK,NO
cruche,KRUCH,YES
infirmière,INFIRMIER,YES
formatée,FORMAT,NO
environ,ANVIRON,YES
jungle,JINGL,YES
draguent,DRAGAN,YES
enter,ANT,YES
amis,AMI,YES
hedgehog,EDJEOG,NO
gâchis,GACHI,YES
naman,NAMAN,NO
cachée,KACH,YES
bon”,BON,NO
mannequins,MANEKIN,YES
nouvelle,NOUVEL,YES
tlmd,TLM,NO
dmerde,DMERD,NO
psicote,PSIKOT,NO
rannika,RANIKA,NO
london,LONDON,NO
srapl,SRAPL,NO
jpeu,JP,NO
vite,VIT,YES
galérer,GALER,NO
fads,FA,NO
apprécié,APRESI,YES
canta,KANTA,YES
baile,BAIL,YES
edith,EDI,NO
moliii,MOLI,NO
imo,IMO,NO
writing,WRITING,NO
replay,REPLAI,NO
biganos,BIGANO,NO
volants,VOLAN,YES
billay,BILAI,NO
eugene,EJAN,NO
diseases,DISEAS,NO
kkkkkkkkkkkkkkkkk,KKKKK,NO
admets,ADM,YES
baillargues,BAIARG,NO
rondeurs,RONDER,YES
stephanie,STEFANI,NO
chevreuil,CHEVREIL,YES
plates,PLAT,YES
tourism,TOURISM,NO
vidéo,VIDEO,YES
sans,SAN,YES
plombe,PLONB,YES
indemniser,INDEMNIS,YES
viiiiiie,VII,NO
alex,AL,NO
fornique,FORNIK,YES
misterfrance,MISTERFRANS,NO
avantage,AVANTAJ,YES
précédente,PRESEDANT,YES
chuck,CHUK,NO
detroit,DETROI,NO
thirsty,TIRSTI,NO
weekends,WEKAN,NO
each,EACH,NO
mécontent,MEKONTAN,YES
choix,CHOI,YES
yung,IUNG,NO
celebrity,SELEBRITI,NO
sacré,SAKR,YES
genoux,JENOU,YES
présentations,PRESANTASION,YES
ily2,ILI,NO
chloée,KLO,NO
inquiètes,INKIET,YES
autre,OTR,YES
rafaler,RAFAL,NO
lsbsamdnzpdkd,LSBSAMDNZPDK,NO
yvette,IVET,NO
chloés,KLO,NO
uoo,UOU,NO
saturday,SATURDAI,NO
engagées,ANGAJ,YES
goo,GOU,NO
gon,GON,NO
clé,KL,YES
driving,DRIVING,NO
tship,TCHIP,NO
god,GO,NO
vado,VADO,NO
laid,LAI,YES
attentioooon,ATANSIOUN,NO
sœur,SER,YES
lain,LIN,NO
got,GO,NO
gow,GOU,NO
missunivers,MISUNIVER,NO
ajd,AJ,NO
uv,UV,NO
gos,GO,YES
issipi,ISIPI,NO
intégristes,INTEGRIST,YES
arizona,ARIZONA,NO
aahhhh,AH,NO
frnace,FRNAS,NO
reparlent,REPARLAN,YES
ouahhhhhhh,OIH,NO
bachant,BACHAN,NO
sana,SANA,NO
siau,SIO,NO
free,FR,NO
small,SMAL,NO
delphine,DELFIN,NO
formation,FORMASION,YES
evil,EVIL,NO
wanted,OINT,NO
güzellik,GUZELIK,NO
découpe,DEKOUP,YES
jeune,JAN,YES
répète,REPET,YES
degeux,DEJ,NO
days,DAI,NO
kiakiakiakia,KIAKIAKIAKIA,NO
téléthon,TELETON,NO
lseum,LSEM,NO
vallauris,VALORI,NO
wellington,WELINTON,NO
salindres,SALINDR,NO
ste,ST,NO
tweerk,TWERK,NO
disant,DISAN,YES
rang,RAN,YES
already,ALREADI,NO
présenté,PRESANT,YES
rabaisse,RABAIS,YES
rentré,RANTR,YES
trkl,TRKL,NO
peuffra,PEFRA,NO
hearing,EARING,NO
staying,STAING,NO
concertation,KONSERTASION,YES
enin,ENIN,NO
vieillit,VIEILI,YES
portable,PORTABL,YES
toz,TOZ,NO
construire,KONSTRUIR,YES
letting,LETING,NO
top,TOP,YES
dingueries,DINGERI,NO
desac,DESAK,NO
fiction,FIKSION,YES
kinder,KOND,NO
parraissent,PARAISAN,NO
combats,KONBA,YES
tf1il,TFIL,NO
jambe,JANB,YES
tom,TON,NO
quinte,KINT,YES
acclamée,AKLAM,YES
kante,KANT,NO
toa,TOA,NO
jpête,JPET,NO
toe,TO,NO
stelle,STEL,NO
tooo,TOU,NO
redecoupage,REDEKOUPAJ,NO
took,TOUK,NO
saône,SAON,NO
blaaaaaaague,BLAAG,NO
western,WESTERN,YES
aumetz,OMETZ,NO
nudging,NUDJING,NO
unsaid,UNSAI,NO
savait,SAVAI,YES
femens,FEMAN,NO
résultats,RESULTA,YES
politiquement,POLITIKEMAN,YES
décidément,DESIDEMAN,YES
réal,REAL,YES
aguichant,AGICHAN,YES
zero,ZERO,NO
plupart,PLUPAR,NO
bethany,BETANI,NO
juridique,JURIDIK,YES
classes,KLAS,YES
expo,EXPO,NO
demoiselle,DEMOISEL,YES
papier,PAPI,YES
reprennent,REPRENAN,YES
rigueur,RIGER,YES
poids,POI,YES
lbs,LB,NO
fashion,FACHION,YES
vocal,VOKAL,YES
sourie,SOURI,YES
pirroni,PIRONI,NO
ths,THS,NO
présente,PRESANT,YES
clignote,KLINIOT,YES
trèves,TREV,NO
rav,RAV,NO
souris,SOURI,YES
lbc,LBC,NO
ouaaah,OIA,NO
rar,RAR,NO
ras,RA,YES
physiques,FISIK,YES
pelo,PELO,NO
espère,ESPER,YES
fouttage,FOUTAJ,NO
présents,PRESAN,YES
ray,RAI,NO
truei,TRUAI,NO
xotddddrrr,XOTDR,NO
haïti,AITI,NO
rémunéré,REMUNER,YES
ouaw,OIW,NO
lrrdzlnfm,LRDZLNFM,NO
ouat,OI,YES
-,-,NO
snow,SNOU,NO
voyou,VOIOU,YES
terence,TERANS,NO
quinté,KINT,NO
faaitoito,FAITOITO,NO
ouai,OI,NO
ouah,OI,YES
kitch,KITCH,NO
nagui,NAGI,NO
quando,KANDO,NO
maxe,MAX,NO
unblock,UNBLOK,NO
bsx,BS,NO
chasser,CHAS,YES
perdu,PERDU,YES
though,TOUG,NO
mother,MOT,NO
totalement,TOTALEMAN,YES
complexer,KONPLEX,NO
complexes,KONPLEX,YES
côtes,KOT,YES
méritait,MERITAI,YES
arguing,ARGING,NO
plenty,PLANTI,NO
glop,GLO,NO
bse,BS,NO
coin,KOIN,YES
jean,JAN,YES
felicitationsun,FELISITASIONSIN,NO
promotions,PROMOSION,YES
fotografias,FOTOGRAFIA,NO
magasine,MAGASIN,NO
fichent,FICHAN,YES
cerveau,SERVO,YES
platformer,PLATFORM,NO
flot,FLO,YES
wmyb,WMIB,NO
heating,EATING,NO
desherite,DESERIT,NO
mixe,MIX,YES
sérieux,SERI,YES
tranquilles,TRANKIL,YES
caboche,KABOCH,YES
lhzure,LZUR,NO
soupe,SOUP,YES
française,FRANSAIS,YES
peine,PAIN,YES
inspire,INSPIR,YES
coeur,KER,NO
saga,SAGA,YES
répondant,REPONDAN,YES
queen,KAN,NO
enceinte,ANSINT,YES
aimeriez,AIMERI,YES
libéré,LIBER,YES
pkc,PKC,NO
colors,KOLOR,NO
radio,RADIO,YES
radin,RADIN,YES
queer,KE,NO
contactez,KONTAKT,YES
earth,EAR,NO
bail,BAIL,YES
bain,BIN,YES
oci,OSI,NO
och,OCH,NO
vache,VACH,YES
coute,KOUT,NO
s’appelle,SAPEL,NO
florent,FLORAN,NO
réactions,REAKSION,YES
tries,TRI,YES
spézet,SPEZ,NO
cosmétique,KOSMETIK,YES
derniére,DERNIER,NO
naivlys,NAIVLI,NO
cependant,SEPANDAN,YES
nénettes,NENET,YES
lés,LE,YES
progresse,PROGRES,YES
astiquer,ASTIK,YES
kaka,KAKA,NO
fontaine,FONTAIN,YES
failli,FAILI,YES
sèche,SECH,YES
faille,FAIL,YES
watch,OITCH,NO
montagné,MONTAN,NO
geek,JEK,NO
aïcha,AICHA,NO
dèsqu,DESK,NO
repose,REPOS,YES
deviendra,DEVINDRA,YES
faillu,FAILU,NO
footballeurs,FOUTBALER,YES
sabrina,SABRINA,NO
angers,ANJER,NO
repéré,REPER,YES
boulot,BOULO,YES
sélection,SELEKSION,YES
idiotie,IDIOTI,YES
ruine,RUIN,YES
rhône,RON,NO
anorexique,ANOREXIK,YES
système,SISTEM,YES
shots,CHO,NO
vannes,VAN,YES
pitain,PITIN,NO
médiatisé,MEDIATIS,YES
yauras,IORA,NO
thumbs,TUMB,NO
pleasepleaseplease,PLEASEPLEASEPLEAS,NO
sweety,SWETI,NO
basketteuses,BASKETES,YES
crvt,KRV,NO
habit,ABI,YES
inspiré,INSPIR,YES
compiègne,KONPIN,NO
nécessaire,NESESAIR,YES
nul,NUL,YES
num,NUM,NO
derniers,DERNIER,YES
mahmoud,MAMOU,NO
nui,NUI,YES
nue,NU,YES
jerseys,JERSAI,YES
gladiator,GLADIATOR,NO
ouuuf,OUF,NO
okininpkin,OKININPKIN,NO
mur,MUR,YES
princesde,PRINSED,NO
fraîches,FRAICH,YES
htag,TAG,NO
ishy,ICHI,NO
ailes,AIL,YES
ptdrr,PTDR,NO
accès,AKS,YES
hopefully,OPEFULI,NO
mum,MUM,NO
woluwe,OLUW,NO
suffisait,SUFISAI,YES
clignement,KLINEMAN,YES
rincent,RINSAN,YES
cajun,KAJIN,NO
janzé,JANZ,NO
bost,BOS,NO
belleeeee,BELE,NO
metz,METZ,NO
acharnent,ACHARNAN,YES
boss,BO,YES
newz,NEWZ,NO
adage,ADAJ,YES
inyaudah,INIODA,NO
promouvoir,PROMOUVOIR,YES
sippen,SIPAN,NO
news,NEW,NO
sponsorisées,SPONSORIS,NO
courrières,KOURIER,NO
preuves,PREV,YES
callent,KALAN,NO
sksjh,SKSJ,NO
fault,FOLT,NO
médiatise,MEDIATIS,YES
nuque,NUK,YES
games,GAM,NO
hshaha,CHA,NO
faces,FAS,YES
hypocrites,IPOKRIT,YES
witcha,OUITCHA,NO
terrent,TERAN,YES
confidences,KONFIDANS,YES
degage,DEGAJ,NO
canapé,KANAP,YES
parier,PARI,YES
hatesomeone,ATESOMEON,NO
vieeeeens,VIEAN,NO
nordistes,NORDIST,YES
tinguette,TINGET,NO
bravoooo,BRAVOU,NO
jalouuuse,JALOUS,NO
suchard,SUCHAR,NO
nako,NAKO,NO
trust,TRUS,YES
hitler,ITL,NO
bingo,BINGO,NO
ramasser,RAMAS,YES
beef,BEF,NO
présenter,PRESANT,YES
bikinis,BIKINI,YES
comprendras,KONPRANDRA,YES
been,BAN,NO
fraicheeeeeeeee,FRAICHEE,NO
sélectionnés,SELEKSION,YES
confident,KONFIDAN,YES
comprendrai,KONPRANDRAI,YES
occuper,OKUP,YES
canucks,KANUK,NO
bukkakes,BUKAK,NO
abyssal,ABISAL,YES
gemma,JEMA,YES
viendrait,VINDRAI,YES
arriverez,ARIVER,YES
votation,VOTASION,YES
xx”,xx”,NO
xxe,XE,NO
catch,KATCH,YES
lindamlauzoizejalabs,LINDAMLOZOIZEJALAB,NO
play,PLAI,YES
saslimsi,SASLIMSI,NO
auras,ORA,YES
jdec,JDEK,NO
rondes,ROND,YES
cocsis,KOKSI,NO
contenues,KONTENU,YES
batterie,BATERI,YES
n’aura,NORA,NO
atlantique,ATLANTIK,YES
mentir,MANTIR,YES
références,REFERANS,YES
stopping,STOPING,NO
devra,DEVRA,YES
zehma,ZEMA,NO
aurai,ORAI,YES
coupez,KOUP,YES
savarit,SAVARI,NO
supprimé,SUPRIM,YES
rangées,RANJ,YES
couper,KOUP,YES
esquisse,ESKIS,YES
clin,KLIN,YES
relancer,RELANS,YES
chouquette,CHOUKET,NO
experts,EXPER,YES
dcroiser,DKROIS,NO
pics,PIK,YES
jtrouve,JTROUV,NO
kokusuna,KOKUSUNA,NO
trouve,TROUV,YES
ceinture,SINTUR,YES
nike,NIK,NO
aient,IN,YES
marrerait,MARERAI,YES
over”,OV,NO
quoiiii,KOI,NO
virtuel,VIRTUEL,YES
gracieuse,GRASIES,YES
shawty,CHAWTI,NO
pseudos,PSEDO,NO
complet,KONPL,YES
stromae,STROMA,NO
leggins,LEJIN,YES
perso,PERSO,NO
pick,PIK,NO
lillers,LILER,NO
insister,INSIST,YES
passerait,PASERAI,YES
aimons,AIMON,YES
l’election,LELEKSION,NO
viandes,VIAND,YES
serieux,SERI,NO
i…,i…,NO
mentioning,MANSIONING,NO
cyprien,SIPRIN,YES
dylan,DILAN,NO
mdrrrrrrrrrrrrre,MDRRRR,NO
aise,AIS,YES
tabourets,TABOUR,YES
possessed,POSES,NO
panthères,PANTER,YES
transparents,TRANSPARAN,YES
spaguettes,SPAGET,NO
savings,SAVING,NO
greatest,GREATES,NO
aulnoy,OLNOI,NO
chasses,CHAS,YES
alabama,ALABAMA,NO
pagny,PAGNI,NO
niquée,NIK,YES
escaudain,ESKODIN,NO
comptabiliser,KONTABILIS,YES
bugger,BUJ,NO
reno,RENO,NO
sobrang,SOBRAN,NO
cassés,KAS,YES
able,ABL,YES
laptop,LATOP,NO
newcastle,NEWKASTL,NO
starting,STARTING,NO
quedado,KEDADO,NO
proposer,PROPOS,YES
soutient,SOUTIAN,YES
correspondance,KORESPONDANS,YES
fête,FET,YES
bagnolet,BANIOL,YES
gregy,GREJI,NO
enjaille,ANJAIL,NO
houlisday,OULISDAI,NO
cassée,KAS,YES
vices,VIS,YES
eli,ELI,NO
ell,EL,NO
expriment,EXPRIMAN,YES
ptdrrrrrrrrrrr,PTDRRR,NO
milliers,MILIER,YES
mémères,MEMER,YES
ela,ELA,NO
mènent,MENAN,YES
